0  -80676696.1942613  -105337217.037615  -5076243.25240527
3328  -80571363.9145544  -105362912.276882  -5080462.58297223
6656  -80466108.7406461  -105388510.797132  -5084676.13657913
9984  -80360930.7751217  -105414012.68065  -5088883.90843688
13312  -80255830.1204741  -105439418.009791  -5093085.89375824
16640  -80150806.8791005  -105464726.867054  -5097282.08776612
19968  -80045861.1533184  -105489939.335049  -5101472.48569012
23296  -79940993.0453803  -105515055.496499  -5105657.08276566
26624  -79836202.6574233  -105540075.434217  -5109835.87423498
29952  -79731490.0914881  -105564999.23113  -5114008.85534731
33280  -79626855.4495455  -105589826.970261  -5118176.02135806
36608  -79522298.83348  -105614558.734753  -5122337.3675284
39936  -79417820.3450914  -105639194.607852  -5126492.88912669
43264  -79313420.086086  -105663734.672905  -5130642.58142803
46592  -79209098.1580828  -105688179.013363  -5134786.43971326
49920  -79104854.6626094  -105712527.71279  -5138924.45927047
53248  -79000689.7011178  -105736780.854859  -5143056.6353941
56576  -78896603.3749712  -105760938.523346  -5147182.96338466
59904  -78792595.7854438  -105785000.802132  -5151303.43854917
63232  -78688667.0337185  -105808967.775203  -5155418.05620153
66560  -78584817.2208828  -105832839.526652  -5159526.81166185
69888  -78481046.4479497  -105856616.140676  -5163629.70025756
73216  -78377354.8158404  -105880297.70159  -5167726.71732183
76544  -78273742.4253823  -105903884.2938  -5171817.85819499
79872  -78170209.3773168  -105927376.001821  -5175903.1182235
83200  -78066755.7723015  -105950772.910274  -5179982.49276013
86528  -77963381.7109026  -105974075.103892  -5184055.97716467
89856  -77860087.2935919  -105997282.667506  -5188123.56680393
93184  -77756872.6207526  -106020395.686058  -5192185.25705109
96512  -77653737.7926878  -106043414.2446  -5196241.04328507
99840  -77550682.9096042  -106066338.428279  -5200290.92089147
103168  -77447708.0716196  -106089168.322343  -5204334.88526294
106496  -77344813.3787642  -106111904.012152  -5208372.93179862
109824  -77241998.9309816  -106134545.583167  -5212405.05590447
113152  -77139264.8281318  -106157093.120959  -5216431.25299264
116480  -77036611.169973  -106179546.71121  -5220451.51848193
119808  -76934038.05618  -106201906.439723  -5224465.84779768
123136  -76831545.5863262  -106224172.392351  -5228474.23637229
126464  -76729133.8599102  -106246344.655077  -5232476.67964474
129792  -76626802.9763364  -106268423.313995  -5236473.17306052
133120  -76524553.0349191  -106290408.455307  -5240463.71207133
136448  -76422384.1348733  -106312300.165314  -5244448.29213607
139776  -76320296.3753329  -106334098.53042  -5248426.90871999
143104  -76218289.8553428  -106355803.63713  -5252399.5572951
146432  -76116364.6738535  -106377415.572053  -5256366.23334034
149760  -76014520.9297235  -106398934.421907  -5260326.93234072
153088  -75912758.7217216  -106420360.273509  -5264281.64978855
156416  -75811078.1485298  -106441693.21377  -5268230.38118232
159744  -75709479.3087308  -106462933.329724  -5272173.12202719
163072  -75607962.3008214  -106484080.708502  -5276109.86783533
166400  -75506527.2232088  -106505135.437336  -5280040.61412492
169728  -75405174.1742111  -106526097.603565  -5283965.35642022
173056  -75303903.2520473  -106546967.29463  -5287884.09025337
176384  -75202714.5548454  -106567744.598083  -5291796.81116461
179712  -75101608.1806479  -106588429.601557  -5295703.5146992
183040  -75000584.2274027  -106609022.392801  -5299604.19640931
186368  -74899642.7929652  -106629523.059662  -5303498.85185403
189696  -74798783.9750918  -106649931.690095  -5307387.4765988
193024  -74698007.8714911  -106670248.372159  -5311270.06621544
196352  -74597314.5797563  -106690473.194006  -5315146.61628291
199680  -74496704.1973781  -106710606.243898  -5319017.12238759
203008  -74396176.8216961  -106730647.610196  -5322881.58012177
206336  -74295732.5500235  -106750597.381372  -5326739.98508409
209664  -74195371.4795745  -106770455.645991  -5330592.33288095
212992  -74095093.7074609  -106790222.492722  -5334438.61912488
216320  -73994899.3307095  -106809898.010336  -5338278.83943537
219648  -73894788.4462516  -106829482.287703  -5342112.98943844
222976  -73794761.1509324  -106848975.413802  -5345941.06476738
226304  -73694817.5414979  -106868377.477709  -5349763.0610617
229632  -73594957.7145977  -106887688.568603  -5353578.97396775
232960  -73495181.7667886  -106906908.775734  -5357388.79913908
236288  -73395489.7945367  -106926038.188495  -5361192.53223548
239616  -73295881.8942169  -106945076.896365  -5364990.16892342
242944  -73196358.1621069  -106964024.988942  -5368781.70487605
246272  -73096918.6943915  -106982882.555916  -5372567.13577494
249600  -72997563.5871568  -107001649.687068  -5376346.45730679
252928  -72898292.9364065  -107020326.472282  -5380119.665166
256256  -72799106.8380461  -107038913.001545  -5383886.75505351
259584  -72700005.3878892  -107057409.364941  -5387647.72267653
262912  -72600988.6816498  -107075815.652659  -5391402.56374949
266240  -72502056.8149478  -107094131.954986  -5395151.27399353
269568  -72403209.8833042  -107112358.362307  -5398893.8491371
272896  -72304447.9821507  -107130494.965115  -5402630.28491509
276224  -72205771.2068277  -107148541.853997  -5406360.57706895
279552  -72107179.6525776  -107166499.119646  -5410084.72134763
282880  -72008673.4145504  -107184366.852848  -5413802.7135068
286208  -71910252.5878007  -107202145.144499  -5417514.54930874
289536  -71811917.2672835  -107219834.085578  -5421220.22452247
292864  -71713667.5478633  -107237433.767175  -5424919.73492376
296192  -71615503.5243095  -107254944.280472  -5428613.07629526
299520  -71517425.2912941  -107272365.716753  -5432300.24442658
302848  -71419432.9433936  -107289698.167412  -5435981.23511428
